x,T_7,T_30,T_365
0.585,26.129999999999995,28.170000000000016,29.53000000000003
0.59,26.100000000000023,28.160000000000025,29.53000000000003
0.595,26.07000000000005,28.140000000000043,29.52000000000004
0.6,26.04000000000002,28.120000000000005,29.52000000000004
0.605,26.010000000000048,28.110000000000014,29.52000000000004
0.61,25.980000000000018,28.090000000000032,29.510000000000048
0.615,25.950000000000045,28.08000000000004,29.510000000000048
0.62,25.920000000000016,28.060000000000002,29.5
0.625,25.879999999999995,28.05000000000001,29.5
0.63,25.860000000000014,28.03000000000003,29.49000000000001
0.635,25.83000000000004,28.010000000000048,29.49000000000001
0.64,25.80000000000001,28.0,29.480000000000018
0.645,25.77000000000004,27.980000000000018,29.480000000000018
0.65,25.74000000000001,27.970000000000027,29.480000000000018
0.655,25.710000000000036,27.950000000000045,29.470000000000027
0.66,25.680000000000007,27.939999999999998,29.470000000000027
0.665,25.650000000000034,27.920000000000016,29.460000000000036
0.67,25.620000000000005,27.900000000000034,29.460000000000036
0.675,25.590000000000032,27.890000000000043,29.450000000000045
0.68,25.560000000000002,27.870000000000005,29.450000000000045
0.685,25.53000000000003,27.860000000000014,29.450000000000045
0.69,25.5,27.840000000000032,29.439999999999998
0.695,25.470000000000027,27.83000000000004,29.439999999999998
0.7,25.439999999999998,27.810000000000002,29.430000000000007
0.705,25.410000000000025,27.79000000000002,29.430000000000007
0.71,25.390000000000043,27.78000000000003,29.420000000000016
0.715,25.360000000000014,27.760000000000048,29.420000000000016
0.72,25.33000000000004,27.75,29.410000000000025
0.725,25.30000000000001,27.730000000000018,29.410000000000025
0.73,25.27000000000004,27.720000000000027,29.410000000000025
0.735,25.24000000000001,27.700000000000045,29.400000000000034
0.74,25.220000000000027,27.689999999999998,29.400000000000034
0.745,25.189999999999998,27.670000000000016,29.390000000000043
0.75,25.160000000000025,27.650000000000034,29.390000000000043
0.755,25.129999999999995,27.640000000000043,29.379999999999995
0.76,25.100000000000023,27.620000000000005,29.379999999999995
0.765,25.08000000000004,27.610000000000014,29.370000000000005
0.77,25.05000000000001,27.590000000000032,29.370000000000005
